Time [s],Packet ID,MOSI,MISO
10.825232874999999,6996,0x7F,0x00
10.825293750000000,6997,0xE1,0x0E
10.825351250000001,6998,0x00,0x0E
10.825397625000001,6999,0xA0,0x0E
10.825462000000000,6999,0x00,0x00
10.825514125000000,6999,0x80,0x00
10.825576500000000,6999,0x40,0x00
10.825628750000000,6999,0x80,0x00
10.825691125000001,6999,0x80,0x00
10.825743250000000,6999,0x40,0x00
10.825795375000000,6999,0x40,0x00
10.825857875000001,6999,0x00,0x00
10.825910000000000,6999,0xBF,0x00
10.825974374999999,7000,0x20,0x0E
10.826022625000000,7000,0x0A,0x00
10.833070625000000,7001,0x07,0x2E
10.833115875000001,7001,0x00,0x2E
10.833174000000000,7002,0x27,0x2E
10.833222250000000,7002,0x7F,0x00
10.833283124999999,7003,0xE1,0x0E
10.833340625000000,7004,0x00,0x0E
10.833387000000000,7005,0xA0,0x0E
10.833451374999999,7005,0x00,0x00
10.833503500000001,7005,0x80,0x00
10.833565875000000,7005,0x40,0x00
10.833618124999999,7005,0x80,0x00
10.833680500000000,7005,0x80,0x00
10.833732625000000,7005,0x40,0x00
10.833784750000000,7005,0x40,0x00
10.833847250000000,7005,0x00,0x00
10.833899375000000,7005,0xBF,0x00
10.833963750000001,7006,0x20,0x0E
10.834012000000000,7006,0x0A,0x00
10.841057125000001,7007,0x07,0x2E
10.841102375000000,7007,0x00,0x2E
10.841150125000000,7008,0x27,0x2E
10.841208625000000,7008,0x7F,0x00
10.841269625000001,7009,0xE1,0x0E
10.841327124999999,7010,0x00,0x0E
10.841373500000000,7011,0xA0,0x0E
10.841437875000000,7011,0x00,0x00
10.841490000000000,7011,0x80,0x00
10.841552374999999,7011,0x40,0x00
10.841604500000001,7011,0x80,0x00
10.841666999999999,7011,0x80,0x00
10.841719124999999,7011,0x40,0x00
10.841771250000001,7011,0x40,0x00
10.841833749999999,7011,0x00,0x00
10.841885874999999,7011,0xBF,0x00
10.841950250000000,7012,0x20,0x0E
10.841998500000001,7012,0x0A,0x00
10.849046500000000,7013,0x07,0x2E
10.849091874999999,7013,0x00,0x2E
10.849149875000000,7014,0x27,0x2E
10.849198124999999,7014,0x7F,0x00
10.849259125000000,7015,0xE1,0x0E
10.849316625000000,7016,0x00,0x0E
10.849362875000001,7017,0xA0,0x0E
10.849427250000000,7017,0x00,0x00
10.849479375000000,7017,0x80,0x00
10.849541875000000,7017,0x40,0x00
10.849594000000000,7017,0x80,0x00
10.849656375000000,7017,0x80,0x00
10.849708625000000,7017,0x40,0x00
10.849760750000000,7017,0x40,0x00
10.849823125000000,7017,0x00,0x00
10.849875250000000,7017,0xBF,0x00
10.849939624999999,7018,0x20,0x0E
10.849987875000000,7018,0x0A,0x00
10.857032875000000,7019,0x07,0x2E
10.857078250000001,7019,0x00,0x2E
10.857125999999999,7020,0x27,0x2E
10.857184500000001,7020,0x7F,0x00
10.857245499999999,7021,0xE1,0x0E
10.857303000000000,7022,0x00,0x0E
10.857349250000000,7023,0xA0,0x0E
10.857413625000000,7023,0x00,0x00
10.857465875000001,7023,0x80,0x00
10.857528250000000,7023,0x40,0x00
10.857580375000000,7023,0x80,0x00
10.857642750000000,7023,0x80,0x00
10.857695000000000,7023,0x40,0x00
10.857747124999999,7023,0x40,0x00
10.857809500000000,7023,0x00,0x00
10.857861625000000,7023,0xBF,0x00
10.857926000000001,7024,0x20,0x0E
10.857974250000000,7024,0x0A,0x00
10.865022250000001,7025,0x07,0x2E
10.865067625000000,7025,0x00,0x2E
10.865125624999999,7026,0x27,0x2E
10.865173875000000,7026,0x7F,0x00
10.865234750000001,7027,0xE1,0x0E
10.865292374999999,7028,0x00,0x0E
10.865338625000000,7029,0xA0,0x0E
10.865403000000001,7029,0x00,0x00
10.865455125000000,7029,0x80,0x00
10.865517499999999,7029,0x40,0x00
10.865569750000001,7029,0x80,0x00
10.865632124999999,7029,0x80,0x00
10.865684249999999,7029,0x40,0x00
10.865736500000001,7029,0x40,0x00
10.865798874999999,7029,0x00,0x00
10.865850999999999,7029,0xBF,0x00
10.865915375000000,7030,0x20,0x0E
10.865963624999999,7030,0x0A,0x00
10.873008625000001,7031,0x07,0x2E
10.873053875000000,7031,0x00,0x2E
10.873101750000000,7032,0x27,0x2E
10.873160250000000,7032,0x7F,0x00
10.873221125000001,7033,0xE1,0x0E
10.873278624999999,7034,0x00,0x0E
10.873324999999999,7035,0xA0,0x0E
10.873389375000000,7035,0x00,0x00
10.873441500000000,7035,0x80,0x00
10.873503875000001,7035,0x40,0x00
10.873556125000000,7035,0x80,0x00
10.873618499999999,7035,0x80,0x00
10.873670625000001,7035,0x40,0x00
10.873722750000001,7035,0x40,0x00
10.873785249999999,7035,0x00,0x00
10.873837375000001,7035,0xBF,0x00
10.873901750000000,7036,0x20,0x0E
10.873950000000001,7036,0x0A,0x00
10.880997875000000,7037,0x07,0x2E
10.881043125000000,7037,0x00,0x2E
10.881101125000001,7038,0x27,0x2E
10.881149499999999,7038,0x7F,0x00
10.881210375000000,7039,0xE1,0x0E
10.881267875000001,7040,0x00,0x0E
10.881314250000001,7041,0xA0,0x0E
10.881378625000000,7041,0x00,0x00
10.881430750000000,7041,0x80,0x00
10.881493125000000,7041,0x40,0x00
10.881545250000000,7041,0x80,0x00
10.881607750000001,7041,0x80,0x00
10.881659875000000,7041,0x40,0x00
10.881712000000000,7041,0x40,0x00
10.881774500000001,7041,0x00,0x00
10.881826625000000,7041,0xBF,0x00
10.881891000000000,7042,0x20,0x0E
10.881939250000000,7042,0x0A,0x00
10.888984375000000,7043,0x07,0x2E
10.889029624999999,7043,0x00,0x2E
10.889077374999999,7044,0x27,0x2E
10.889135874999999,7044,0x7F,0x00
10.889196875000000,7045,0xE1,0x0E
10.889254375000000,7046,0x00,0x0E
10.889300750000000,7047,0xA0,0x0E
10.889365000000000,7047,0x00,0x00
10.889417249999999,7047,0x80,0x00
10.889479625000000,7047,0x40,0x00
10.889531750000000,7047,0x80,0x00
10.889594125000000,7047,0x80,0x00
10.889646375000000,7047,0x40,0x00
10.889698500000000,7047,0x40,0x00
10.889760875000000,7047,0x00,0x00
10.889813125000000,7047,0xBF,0x00
10.889877374999999,7048,0x20,0x0E
10.889925750000000,7048,0x0A,0x00
10.896973624999999,7049,0x07,0x2E
10.897018875000001,7049,0x00,0x2E
10.897076999999999,7050,0x27,0x2E
10.897125250000000,7050,0x7F,0x00
10.897186124999999,7051,0xE1,0x0E
10.897243625000000,7052,0x00,0x0E
10.897290000000000,7053,0xA0,0x0E
10.897354375000001,7053,0x00,0x00
10.897406500000001,7053,0x80,0x00
10.897468874999999,7053,0x40,0x00
10.897521125000001,7053,0x80,0x00
10.897583500000000,7053,0x80,0x00
10.897635624999999,7053,0x40,0x00
10.897687749999999,7053,0x40,0x00
10.897750250000000,7053,0x00,0x00
10.897802374999999,7053,0xBF,0x00
10.897866750000000,7054,0x20,0x0E
10.897914999999999,7054,0x0A,0x00
10.904960125000001,7055,0x07,0x2E
10.905005375000000,7055,0x00,0x2E
10.905053125000000,7056,0x27,0x2E
10.905111625000000,7056,0x7F,0x00
10.905172625000001,7057,0xE1,0x0E
10.905230124999999,7058,0x00,0x0E
10.905276499999999,7059,0xA0,0x0E
10.905340750000001,7059,0x00,0x00
10.905393000000000,7059,0x80,0x00
10.905455375000001,7059,0x40,0x00
10.905507500000001,7059,0x80,0x00
10.905570000000001,7059,0x80,0x00
10.905622125000001,7059,0x40,0x00
10.905674250000001,7059,0x40,0x00
10.905736624999999,7059,0x00,0x00
10.905788875000001,7059,0xBF,0x00
10.905853250000000,7060,0x20,0x0E
10.905901500000001,7060,0x0A,0x00
10.912947500000000,7061,0x07,0x2E
10.912992875000000,7061,0x00,0x2E
10.913040625000001,7062,0x27,0x2E
10.913099125000000,7062,0x7F,0x00
10.913160124999999,7063,0xE1,0x0E
10.913217625000000,7064,0x00,0x0E
10.913264000000000,7065,0xA0,0x0E
10.913328249999999,7065,0x00,0x00
10.913380500000001,7065,0x80,0x00
10.913442874999999,7065,0x40,0x00
10.913494999999999,7065,0x80,0x00
10.913557375000000,7065,0x80,0x00
10.913609624999999,7065,0x40,0x00
10.913661749999999,7065,0x40,0x00
10.913724125000000,7065,0x00,0x00
10.913776374999999,7065,0xBF,0x00
10.913840625000001,7066,0x20,0x0E
10.913888999999999,7066,0x0A,0x00
10.920937000000000,7067,0x07,0x2E
10.920982250000000,7067,0x00,0x2E
10.921040250000001,7068,0x27,0x2E
10.921088500000000,7068,0x7F,0x00
10.921149500000000,7069,0xE1,0x0E
10.921207000000001,7070,0x00,0x0E
10.921253374999999,7071,0xA0,0x0E
10.921317750000000,7071,0x00,0x00
10.921369875000000,7071,0x80,0x00
10.921432250000001,7071,0x40,0x00
10.921484375000000,7071,0x80,0x00
10.921546875000001,7071,0x80,0x00
10.921599000000001,7071,0x40,0x00
10.921651125000000,7071,0x40,0x00
10.921713499999999,7071,0x00,0x00
10.921765750000000,7071,0xBF,0x00
10.921830125000000,7072,0x20,0x0E
10.921878375000000,7072,0x0A,0x00
10.928923375000000,7073,0x07,0x2E
10.928968749999999,7073,0x00,0x2E
10.929016499999999,7074,0x27,0x2E
10.929074999999999,7074,0x7F,0x00
10.929136000000000,7075,0xE1,0x0E
10.929193500000000,7076,0x00,0x0E
10.929239750000001,7077,0xA0,0x0E
10.929304125000000,7077,0x00,0x00
10.929356250000000,7077,0x80,0x00
10.929418750000000,7077,0x40,0x00
10.929470875000000,7077,0x80,0x00
10.929533250000000,7077,0x80,0x00
10.929585375000000,7077,0x40,0x00
10.929637625000000,7077,0x40,0x00
10.929700000000000,7077,0x00,0x00
10.929752125000000,7077,0xBF,0x00
10.929816499999999,7078,0x20,0x0E
10.929864750000000,7078,0x0A,0x00
10.936912749999999,7079,0x07,0x2E
10.936958000000001,7079,0x00,0x2E
10.937016000000000,7080,0x27,0x2E
10.937064375000000,7080,0x7F,0x00
10.937125249999999,7081,0xE1,0x0E
10.937182750000000,7082,0x00,0x0E
10.937229125000000,7083,0xA0,0x0E
10.937293499999999,7083,0x00,0x00
10.937345625000001,7083,0x80,0x00
10.937408000000000,7083,0x40,0x00
10.937460124999999,7083,0x80,0x00
10.937522625000000,7083,0x80,0x00
10.937574750000000,7083,0x40,0x00
10.937626874999999,7083,0x40,0x00
10.937689375000000,7083,0x00,0x00
10.937741500000000,7083,0xBF,0x00
10.937805875000000,7084,0x20,0x0E
10.937854124999999,7084,0x0A,0x00
10.944899124999999,7085,0x07,0x2E
10.944944500000000,7085,0x00,0x2E
10.944992250000000,7086,0x27,0x2E
10.945050750000000,7086,0x7F,0x00
10.945111750000001,7087,0xE1,0x0E
10.945169249999999,7088,0x00,0x0E
10.945215500000000,7089,0xA0,0x0E
10.945279875000001,7089,0x00,0x00
10.945332125000000,7089,0x80,0x00
10.945394500000001,7089,0x40,0x00
10.945446625000001,7089,0x80,0x00
10.945508999999999,7089,0x80,0x00
10.945561250000001,7089,0x40,0x00
10.945613375000001,7089,0x40,0x00
10.945675749999999,7089,0x00,0x00
10.945728000000001,7089,0xBF,0x00
10.945792250000000,7090,0x20,0x0E
10.945840499999999,7090,0x0A,0x00
10.952888375000001,7091,0x07,0x2E
10.952933750000000,7091,0x00,0x2E
10.952991750000001,7092,0x27,0x2E
10.953040000000000,7092,0x7F,0x00
10.953100875000001,7093,0xE1,0x0E
10.953158500000001,7094,0x00,0x0E
10.953204749999999,7095,0xA0,0x0E
10.953269125000000,7095,0x00,0x00
10.953321250000000,7095,0x80,0x00
10.953383625000001,7095,0x40,0x00
10.953435875000000,7095,0x80,0x00
10.953498250000001,7095,0x80,0x00
10.953550375000001,7095,0x40,0x00
10.953602625000000,7095,0x40,0x00
10.953665000000001,7095,0x00,0x00
10.953717125000001,7095,0xBF,0x00
10.953781500000000,7096,0x20,0x0E
10.953829750000001,7096,0x0A,0x00
10.960874750000000,7097,0x07,0x2E
10.960920000000000,7097,0x00,0x2E
10.960967875000000,7098,0x27,0x2E
10.961026374999999,7098,0x7F,0x00
10.961087250000000,7099,0xE1,0x0E
10.961144750000001,7100,0x00,0x0E
10.961191124999999,7101,0xA0,0x0E
10.961255500000000,7101,0x00,0x00
10.961307625000000,7101,0x80,0x00
10.961370000000001,7101,0x40,0x00
10.961422250000000,7101,0x80,0x00
10.961484625000001,7101,0x80,0x00
10.961536750000000,7101,0x40,0x00
10.961588875000000,7101,0x40,0x00
10.961651375000001,7101,0x00,0x00
10.961703500000000,7101,0xBF,0x00
10.961767875000000,7102,0x20,0x0E
10.961816125000000,7102,0x0A,0x00
10.968864000000000,7103,0x07,0x2E
10.968909249999999,7103,0x00,0x2E
10.968967250000000,7104,0x27,0x2E
10.969015625000001,7104,0x7F,0x00
10.969076500000000,7105,0xE1,0x0E
10.969134000000000,7106,0x00,0x0E
10.969180375000001,7107,0xA0,0x0E
10.969244750000000,7107,0x00,0x00
10.969296875000000,7107,0x80,0x00
10.969359250000000,7107,0x40,0x00
10.969411375000000,7107,0x80,0x00
10.969473875000000,7107,0x80,0x00
10.969526000000000,7107,0x40,0x00
10.969578125000000,7107,0x40,0x00
10.969640625000000,7107,0x00,0x00
10.969692750000000,7107,0xBF,0x00
10.969757124999999,7108,0x20,0x0E
10.969805375000000,7108,0x0A,0x00
10.976850250000000,7109,0x07,0x2E
10.976895624999999,7109,0x00,0x2E
10.976943374999999,7110,0x27,0x2E
10.977001874999999,7110,0x7F,0x00
10.977062750000000,7111,0xE1,0x0E
10.977120375000000,7112,0x00,0x0E
10.977166625000001,7113,0xA0,0x0E
10.977231000000000,7113,0x00,0x00
10.977283125000000,7113,0x80,0x00
10.977345500000000,7113,0x40,0x00
10.977397750000000,7113,0x80,0x00
10.977460125000000,7113,0x80,0x00
10.977512250000000,7113,0x40,0x00
10.977564500000000,7113,0x40,0x00
10.977626875000000,7113,0x00,0x00
10.977679000000000,7113,0xBF,0x00
10.977743374999999,7114,0x20,0x0E
10.977791625000000,7114,0x0A,0x00
10.984839375000000,7115,0x07,0x2E
10.984884750000001,7115,0x00,0x2E
10.984942750000000,7116,0x27,0x2E
10.984991000000001,7116,0x7F,0x00
10.985051875000000,7117,0xE1,0x0E
10.985109500000000,7118,0x00,0x0E
10.985155750000001,7119,0xA0,0x0E
10.985220125000000,7119,0x00,0x00
10.985272250000000,7119,0x80,0x00
10.985334625000000,7119,0x40,0x00
10.985386875000000,7119,0x80,0x00
10.985449250000000,7119,0x80,0x00
10.985501375000000,7119,0x40,0x00
10.985553625000000,7119,0x40,0x00
10.985616000000000,7119,0x00,0x00
10.985668125000000,7119,0xBF,0x00
10.985732499999999,7120,0x20,0x0E
10.985780750000000,7120,0x0A,0x00
10.992825750000000,7121,0x07,0x2E
10.992870999999999,7121,0x00,0x2E
10.992918875000001,7122,0x27,0x2E
10.992977375000001,7122,0x7F,0x00
10.993038250000000,7123,0xE1,0x0E
10.993095750000000,7124,0x00,0x0E
10.993142125000000,7125,0xA0,0x0E
10.993206499999999,7125,0x00,0x00
10.993258624999999,7125,0x80,0x00
10.993321000000000,7125,0x40,0x00
10.993373125000000,7125,0x80,0x00
10.993435625000000,7125,0x80,0x00
10.993487750000000,7125,0x40,0x00
10.993539875000000,7125,0x40,0x00
10.993602250000000,7125,0x00,0x00
10.993654500000000,7125,0xBF,0x00
10.993718875000001,7126,0x20,0x0E
10.993767125000000,7126,0x0A,0x00
11.000813250000000,7127,0x07,0x2E
11.000858500000000,7127,0x00,0x2E
11.000906375000000,7128,0x27,0x2E
11.000964874999999,7128,0x7F,0x00
11.001025750000000,7129,0xE1,0x0E
11.001083250000001,7130,0x00,0x0E
11.001129625000001,7131,0xA0,0x0E
11.001194000000000,7131,0x00,0x00
11.001246125000000,7131,0x80,0x00
11.001308500000000,7131,0x40,0x00
11.001360625000000,7131,0x80,0x00
11.001423125000001,7131,0x80,0x00
11.001475250000000,7131,0x40,0x00
11.001527375000000,7131,0x40,0x00
11.001589875000001,7131,0x00,0x00
11.001642000000000,7131,0xBF,0x00
11.001706374999999,7132,0x20,0x0E
11.001754625000000,7132,0x0A,0x00
11.008802625000000,7133,0x07,0x2E
11.008847875000001,7133,0x00,0x2E
11.008905875000000,7134,0x27,0x2E
11.008954250000000,7134,0x7F,0x00
11.009015124999999,7135,0xE1,0x0E
11.009072625000000,7136,0x00,0x0E
11.009119000000000,7137,0xA0,0x0E
11.009183374999999,7137,0x00,0x00
11.009235500000001,7137,0x80,0x00
11.009297875000000,7137,0x40,0x00
11.009350000000000,7137,0x80,0x00
11.009412500000000,7137,0x80,0x00
11.009464625000000,7137,0x40,0x00
11.009516750000000,7137,0x40,0x00
11.009579125000000,7137,0x00,0x00
11.009631375000000,7137,0xBF,0x00
11.009695750000001,7138,0x20,0x0E
11.009744000000000,7138,0x0A,0x00
11.016788999999999,7139,0x07,0x2E
11.016834250000000,7139,0x00,0x2E
11.016882125000000,7140,0x27,0x2E
11.016940625000000,7140,0x7F,0x00
11.017001499999999,7141,0xE1,0x0E
11.017059000000000,7142,0x00,0x0E
11.017105375000000,7143,0xA0,0x0E
11.017169750000001,7143,0x00,0x00
11.017221875000001,7143,0x80,0x00
11.017284249999999,7143,0x40,0x00
11.017336374999999,7143,0x80,0x00
11.017398875000000,7143,0x80,0x00
11.017450999999999,7143,0x40,0x00
11.017503124999999,7143,0x40,0x00
11.017565500000000,7143,0x00,0x00
11.017617749999999,7143,0xBF,0x00
11.017682125000000,7144,0x20,0x0E
11.017730374999999,7144,0x0A,0x00
11.024778124999999,7145,0x07,0x2E
11.024823500000000,7145,0x00,0x2E
11.024881499999999,7146,0x27,0x2E
11.024929750000000,7146,0x7F,0x00
11.024990750000001,7147,0xE1,0x0E
11.025048249999999,7148,0x00,0x0E
11.025094624999999,7149,0xA0,0x0E
11.025158875000001,7149,0x00,0x00
11.025211125000000,7149,0x80,0x00
11.025273500000001,7149,0x40,0x00
11.025325625000001,7149,0x80,0x00
11.025388000000000,7149,0x80,0x00
11.025440250000001,7149,0x40,0x00
11.025492375000001,7149,0x40,0x00
11.025554750000000,7149,0x00,0x00
11.025607000000001,7149,0xBF,0x00
11.025671250000000,7150,0x20,0x0E
11.025719499999999,7150,0x0A,0x00
11.032764374999999,7151,0x07,0x2E
11.032809750000000,7151,0x00,0x2E
11.032857500000000,7152,0x27,0x2E
11.032916000000000,7152,0x7F,0x00
11.032976874999999,7153,0xE1,0x0E
11.033034499999999,7154,0x00,0x0E
11.033080750000000,7155,0xA0,0x0E
11.033145125000001,7155,0x00,0x00
11.033197250000001,7155,0x80,0x00
11.033259624999999,7155,0x40,0x00
11.033311875000001,7155,0x80,0x00
11.033374250000000,7155,0x80,0x00
11.033426374999999,7155,0x40,0x00
11.033478625000001,7155,0x40,0x00
11.033541000000000,7155,0x00,0x00
11.033593124999999,7155,0xBF,0x00
11.033657500000000,7156,0x20,0x0E
11.033705749999999,7156,0x0A,0x00
11.040753499999999,7157,0x07,0x2E
11.040798875000000,7157,0x00,0x2E
11.040856874999999,7158,0x27,0x2E
11.040905125000000,7158,0x7F,0x00
11.040966125000001,7159,0xE1,0x0E
11.041023624999999,7160,0x00,0x0E
11.041069999999999,7161,0xA0,0x0E
11.041134250000001,7161,0x00,0x00
11.041186500000000,7161,0x80,0x00
11.041248875000001,7161,0x40,0x00
11.041301000000001,7161,0x80,0x00
11.041363499999999,7161,0x80,0x00
11.041415625000001,7161,0x40,0x00
11.041467750000001,7161,0x40,0x00
11.041530125000000,7161,0x00,0x00
11.041582375000001,7161,0xBF,0x00
11.041646750000000,7162,0x20,0x0E
11.041695000000001,7162,0x0A,0x00
11.048740000000000,7163,0x07,0x2E
11.048785250000000,7163,0x00,0x2E
11.048833000000000,7164,0x27,0x2E
11.048891500000000,7164,0x7F,0x00
11.048952500000000,7165,0xE1,0x0E
11.049010000000001,7166,0x00,0x0E
11.049056374999999,7167,0xA0,0x0E
11.049120625000000,7167,0x00,0x00
11.049172875000000,7167,0x80,0x00
11.049235250000001,7167,0x40,0x00
11.049287375000000,7167,0x80,0x00
11.049349749999999,7167,0x80,0x00
11.049402000000001,7167,0x40,0x00
11.049454125000000,7167,0x40,0x00
11.049516499999999,7167,0x00,0x00
11.049568750000001,7167,0xBF,0x00
11.049633000000000,7168,0x20,0x0E
11.049681375000000,7168,0x0A,0x00
11.056729125000000,7169,0x07,0x2E
11.056774500000000,7169,0x00,0x2E
11.056832500000001,7170,0x27,0x2E
11.056880749999999,7170,0x7F,0x00
11.056941750000000,7171,0xE1,0x0E
11.056999250000001,7172,0x00,0x0E
11.057045499999999,7173,0xA0,0x0E
11.057109875000000,7173,0x00,0x00
11.057162000000000,7173,0x80,0x00
11.057224500000000,7173,0x40,0x00
11.057276625000000,7173,0x80,0x00
11.057339000000001,7173,0x80,0x00
11.057391125000001,7173,0x40,0x00
11.057443375000000,7173,0x40,0x00
11.057505750000001,7173,0x00,0x00
11.057557875000001,7173,0xBF,0x00
11.057622250000000,7174,0x20,0x0E
11.057670500000000,7174,0x0A,0x00
11.064715500000000,7175,0x07,0x2E
11.064760750000000,7175,0x00,0x2E
11.064808500000000,7176,0x27,0x2E
11.064867000000000,7176,0x7F,0x00
11.064928000000000,7177,0xE1,0x0E
11.064985500000001,7178,0x00,0x0E
11.065031875000001,7179,0xA0,0x0E
11.065096125000000,7179,0x00,0x00
11.065148375000000,7179,0x80,0x00
11.065210750000000,7179,0x40,0x00
11.065262875000000,7179,0x80,0x00
11.065325375000000,7179,0x80,0x00
11.065377500000000,7179,0x40,0x00
11.065429625000000,7179,0x40,0x00
11.065492000000001,7179,0x00,0x00
11.065544250000000,7179,0xBF,0x00
11.065608500000000,7180,0x20,0x0E
11.065656875000000,7180,0x0A,0x00
11.072704625000000,7181,0x07,0x2E
11.072749999999999,7181,0x00,0x2E
11.072808000000000,7182,0x27,0x2E
11.072856249999999,7182,0x7F,0x00
11.072917250000000,7183,0xE1,0x0E
11.072974750000000,7184,0x00,0x0E
11.073021000000001,7185,0xA0,0x0E
11.073085375000000,7185,0x00,0x00
11.073137624999999,7185,0x80,0x00
11.073200000000000,7185,0x40,0x00
11.073252125000000,7185,0x80,0x00
11.073314500000000,7185,0x80,0x00
11.073366750000000,7185,0x40,0x00
11.073418875000000,7185,0x40,0x00
11.073481250000000,7185,0x00,0x00
11.073533375000000,7185,0xBF,0x00
11.073597749999999,7186,0x20,0x0E
11.073646000000000,7186,0x0A,0x00
11.080691000000000,7187,0x07,0x2E
11.080736375000001,7187,0x00,0x2E
11.080784124999999,7188,0x27,0x2E
11.080842625000001,7188,0x7F,0x00
11.080903624999999,7189,0xE1,0x0E
11.080961125000000,7190,0x00,0x0E
11.081007500000000,7191,0xA0,0x0E
11.081071750000000,7191,0x00,0x00
11.081124000000001,7191,0x80,0x00
11.081186375000000,7191,0x40,0x00
11.081238500000000,7191,0x80,0x00
11.081300875000000,7191,0x80,0x00
11.081353125000000,7191,0x40,0x00
11.081405250000000,7191,0x40,0x00
11.081467625000000,7191,0x00,0x00
11.081519875000000,7191,0xBF,0x00
11.081584124999999,7192,0x20,0x0E
11.081632375000000,7192,0x0A,0x00
11.088678500000000,7193,0x07,0x2E
11.088723874999999,7193,0x00,0x2E
11.088771625000000,7194,0x27,0x2E
11.088830124999999,7194,0x7F,0x00
11.088891000000000,7195,0xE1,0x0E
11.088948625000000,7196,0x00,0x0E
11.088994874999999,7197,0xA0,0x0E
11.089059250000000,7197,0x00,0x00
11.089111375000000,7197,0x80,0x00
11.089173750000000,7197,0x40,0x00
11.089226000000000,7197,0x80,0x00
11.089288375000001,7197,0x80,0x00
11.089340500000000,7197,0x40,0x00
11.089392750000000,7197,0x40,0x00
11.089455125000001,7197,0x00,0x00
11.089507250000000,7197,0xBF,0x00
11.089571625000000,7198,0x20,0x0E
11.089619875000000,7198,0x0A,0x00
11.096667875000000,7199,0x07,0x2E
11.096713125000001,7199,0x00,0x2E
11.096771125000000,7200,0x27,0x2E
11.096819500000001,7200,0x7F,0x00
11.096880375000000,7201,0xE1,0x0E
11.096937875000000,7202,0x00,0x0E
11.096984250000000,7203,0xA0,0x0E
11.097048624999999,7203,0x00,0x00
11.097100749999999,7203,0x80,0x00
11.097163125000000,7203,0x40,0x00
11.097215250000000,7203,0x80,0x00
11.097277750000000,7203,0x80,0x00
11.097329875000000,7203,0x40,0x00
11.097382000000000,7203,0x40,0x00
11.097444500000000,7203,0x00,0x00
11.097496625000000,7203,0xBF,0x00
11.097561000000001,7204,0x20,0x0E
11.097609250000000,7204,0x0A,0x00
11.104656500000001,7205,0x07,0x2E
11.104701875000000,7205,0x00,0x2E
11.104759874999999,7206,0x27,0x2E
11.104808125000000,7206,0x7F,0x00
11.104869125000000,7207,0xE1,0x0E
11.104926624999999,7208,0x00,0x0E
11.104972999999999,7209,0xA0,0x0E
11.105037250000001,7209,0x00,0x00
11.105089500000000,7209,0x80,0x00
11.105151875000001,7209,0x40,0x00
11.105204000000001,7209,0x80,0x00
11.105266374999999,7209,0x80,0x00
11.105318625000001,7209,0x40,0x00
11.105370750000001,7209,0x40,0x00
11.105433124999999,7209,0x00,0x00
11.105485249999999,7209,0xBF,0x00
11.105549625000000,7210,0x20,0x0E
11.105597875000001,7210,0x0A,0x00
11.112641875000000,7211,0x07,0x2E
11.112687250000000,7211,0x00,0x2E
11.112735000000001,7212,0x27,0x2E
11.112793500000000,7212,0x7F,0x00
11.112854499999999,7213,0xE1,0x0E
11.112912000000000,7214,0x00,0x0E
11.112958250000000,7215,0xA0,0x0E
11.113022624999999,7215,0x00,0x00
11.113074749999999,7215,0x80,0x00
11.113137249999999,7215,0x40,0x00
11.113189374999999,7215,0x80,0x00
11.113251750000000,7215,0x80,0x00
11.113303999999999,7215,0x40,0x00
11.113356124999999,7215,0x40,0x00
11.113418500000000,7215,0x00,0x00
11.113470625000000,7215,0xBF,0x00
11.113535000000001,7216,0x20,0x0E
11.113583250000000,7216,0x0A,0x00
11.120630250000000,7217,0x07,0x2E
11.120675625000001,7217,0x00,0x2E
11.120723375000001,7218,0x27,0x2E
11.120781875000000,7218,0x7F,0x00
11.120842750000000,7219,0xE1,0x0E
11.120900250000000,7220,0x00,0x0E
11.120946625000000,7221,0xA0,0x0E
11.121010999999999,7221,0x00,0x00
11.121063124999999,7221,0x80,0x00
11.121125500000000,7221,0x40,0x00
11.121177749999999,7221,0x80,0x00
11.121240125000000,7221,0x80,0x00
11.121292250000000,7221,0x40,0x00
11.121344499999999,7221,0x40,0x00
11.121406875000000,7221,0x00,0x00
11.121459000000000,7221,0xBF,0x00
11.121523375000001,7222,0x20,0x0E
11.121571625000000,7222,0x0A,0x00
11.128618625000000,7223,0x07,0x2E
11.128664000000001,7223,0x00,0x2E
11.128722000000000,7224,0x27,0x2E
11.128770250000001,7224,0x7F,0x00
11.128831125000000,7225,0xE1,0x0E
11.128888625000000,7226,0x00,0x0E
11.128935000000000,7227,0xA0,0x0E
11.128999374999999,7227,0x00,0x00
11.129051499999999,7227,0x80,0x00
11.129113875000000,7227,0x40,0x00
11.129166124999999,7227,0x80,0x00
11.129228500000000,7227,0x80,0x00
11.129280625000000,7227,0x40,0x00
11.129332750000000,7227,0x40,0x00
11.129395250000000,7227,0x00,0x00
11.129447375000000,7227,0xBF,0x00
11.129511750000001,7228,0x20,0x0E
11.129560000000000,7228,0x0A,0x00
11.136606875000000,7229,0x07,0x2E
11.136652249999999,7229,0x00,0x2E
11.136710250000000,7230,0x27,0x2E
11.136758499999999,7230,0x7F,0x00
11.136819375000000,7231,0xE1,0x0E
11.136877000000000,7232,0x00,0x0E
11.136923250000001,7233,0xA0,0x0E
11.136987625000000,7233,0x00,0x00
11.137039750000000,7233,0x80,0x00
11.137102125000000,7233,0x40,0x00
11.137154375000000,7233,0x80,0x00
